battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,px_area,ram_bin,n_cores_2,n_cores_3,n_cores_4,n_cores_5,n_cores_6,n_cores_7,n_cores_8
0.604317007347179,0,1.5,0,12,1,34,0.7,0.049476129621912605,15,-0.312882676154162,-0.6445754546078852,0.628687531369171,7,2.0,7,1,0,1,2,-0.4978706470657108,2,False,False,False,False,False,False,True
1.1096568356631773,1,0.9,1,2,0,51,0.6,1.4905284487067418,3,-0.6016863463091516,-0.06599414171157848,0.10584706904542464,13,9.0,13,1,0,1,2,-0.5338055510140963,2,False,False,True,False,False,False,False
-0.4769281208064209,1,1.9,1,5,1,5,0.2,0.8688980365525018,8,-0.8611583937140251,-0.6839189838848342,-1.4221011603557177,15,7.0,4,1,1,1,0,-0.7884556173138368,0,False,False,False,True,False,False,False
0.7818688389176649,0,2.8,0,2,1,44,0.5,-0.7982017051338693,13,1.8960141447968917,1.2624285526983419,1.6282625951415537,17,10.0,10,1,1,1,3,2.127872787104175,3,False,False,False,False,True,False,False
0.5451330634903504,1,0.8,1,12,0,48,0.7,-1.1655287668613747,17,0.10904143571289322,-0.855179052502141,-0.9066376357719889,5,2.0,6,0,0,1,1,-0.35458814775859027,0,False,False,False,True,False,False,False
-0.13775859639613375,1,1.3,0,0,0,49,0.6,-1.1090169112109893,0,-0.1504306116919803,-1.5170760744555158,0.3566629522060225,6,3.0,17,0,0,0,2,-0.6766490255163161,2,False,False,False,True,False,False,False
-1.2098985024179139,0,2.1,1,2,0,25,0.8,-0.26133907645520743,17,-0.33995802023119226,-1.5679912299903909,1.5803124998314395,9,2.0,7,1,0,1,3,-0.7501663825435662,3,False,True,False,False,False,False,False
-1.1006358368360765,1,2.8,0,5,1,51,0.3,1.2927369539303928,12,-0.7460881813866465,-0.6052319253309364,0.5622950917090127,10,1.0,16,1,0,1,2,-0.7167329550934337,2,False,False,True,False,False,False,False
-0.7432558681621497,1,2.0,0,1,0,54,0.3,0.5863387583005745,5,-0.7145002799634445,-0.4594294344810671,0.18975973583812467,19,5.0,20,0,1,0,1,-0.6750171558431549,2,False,False,False,False,False,False,True
-1.337371612263391,1,0.8,1,2,1,63,0.2,1.0101776756784655,4,-0.22037525055764184,-0.9107228585401864,0.11045765513293564,14,9.0,19,1,1,0,1,-0.525764401634225,2,False,False,False,True,False,False,False
0.5565145911551251,0,2.1,0,1,1,54,0.2,1.0101776756784655,2,-0.2587319880001014,-1.142155383698709,-0.2519344113454282,15,13.0,2,1,1,0,1,-0.6074013053279358,1,False,False,False,False,False,True,False
-0.7387032570962399,1,0.9,0,2,0,4,0.8,-1.1372728390361821,12,-1.0258667368492926,0.5635023267196033,-1.2137026692002209,11,7.0,5,1,1,0,0,-0.7484597339201197,0,True,False,False,False,False,False,False
0.4950543417653416,1,0.5,1,7,0,7,0.4,-0.9959931999102184,12,0.4001013845409687,-0.3413988466502205,-0.4953733567660085,6,5.0,20,1,0,1,1,0.0030047925056615223,1,False,False,False,True,False,False,False
-0.13775859639613375,0,2.2,1,6,0,57,0.3,-1.5893676842392657,17,-1.240213210792449,0.2325538157429158,0.33914272507348076,16,14.0,10,1,1,0,2,-0.9363153120456779,2,False,True,False,False,False,False,False
0.6020407018142241,1,0.7,0,10,1,43,0.2,0.7276183974265381,14,0.4407144006565141,0.12146620366682491,-0.002040645402332542,15,1.0,2,1,0,0,2,0.2298407076355787,1,False,False,True,False,False,False,False
1.0072230866802048,1,2.5,0,2,0,11,0.4,0.5015709748249962,13,-1.0168416221569492,-0.10765199624011257,-0.9241578629045307,12,6.0,16,0,1,1,0,-0.8094528228866852,0,True,False,False,False,False,False,False
-1.1916880581542744,0,2.3,1,4,0,48,0.1,0.5580828304753818,6,-1.4094341112738884,-1.5957631330094137,1.4613593787736558,14,2.0,10,0,0,0,2,-1.0786244788869883,3,False,False,True,False,False,False,False
1.4511026656064194,0,2.8,1,3,1,56,0.4,1.1797132426296217,4,-0.926590475233515,-1.5425336522229534,0.8269427331321436,12,2.0,18,1,0,0,2,-0.9270487527708089,2,False,True,False,False,False,False,False
-0.11044293000067439,1,2.2,1,9,0,47,0.3,1.2927369539303928,10,1.7403309163539675,0.438528763134001,-1.3833722372206254,9,3.0,19,1,1,1,0,1.3698976675551682,0,False,False,False,False,True,False,False
1.1756696961188708,1,1.3,0,0,1,24,0.1,-0.17657129297962923,2,-0.8115202629061363,-0.40851427894619213,1.6716021043641571,8,1.0,7,1,0,1,3,-0.7220398483394865,3,False,False,False,False,False,True,False
-0.09450879126998975,0,1.3,0,3,1,20,0.5,0.24726762439826172,7,0.007508895424029673,0.8736219104320238,-0.3017287410905469,19,5.0,4,1,1,1,1,0.1822680280210198,1,False,False,False,False,True,False,False
-0.43367831568027687,1,0.9,0,10,1,28,0.8,1.5187843765319347,19,0.7227492347922462,1.6743784474805123,-0.6143264778237921,5,1.0,15,1,0,1,1,1.2082219587020693,1,True,False,False,False,False,False,False
1.4761420264689238,1,3.0,1,6,1,17,0.2,-0.40261871558117107,7,1.1875426414479326,1.2647428779499272,1.1284750632553624,18,16.0,16,1,1,0,3,1.448727948388978,3,False,False,False,False,False,False,True
1.214366890179105,1,0.5,1,3,0,64,0.7,-0.6851779938330984,15,-0.84762072167551,-1.6351066622863626,-0.2676104040429656,5,2.0,20,0,1,1,1,-0.9153796181899997,1,False,False,False,False,False,False,True
0.4153836481119184,0,2.8,0,0,1,57,0.4,0.6993624696013454,2,0.30533768027136277,0.9384230174764101,0.6001018976266028,13,8.0,14,1,0,1,3,0.46799116038850064,2,False,False,False,False,False,False,False
0.5132647860289812,0,0.5,1,0,1,17,0.7,0.36029133569903266,8,-0.5136914780588032,0.20709623797547833,-0.78122969419169,13,6.0,19,1,0,0,1,-0.41678734882653146,1,False,False,False,False,True,False,False
-1.16209608622586,0,2.3,1,4,0,23,0.8,-0.826457632959062,5,-1.1725248505998733,-1.0056101938551807,-1.5373658125434924,17,10.0,16,1,1,1,0,-0.9686994219676135,0,False,False,True,False,False,False,False
-0.647651035778042,1,0.5,0,0,0,50,0.3,-0.17657129297962923,11,-0.942384425945116,-0.447857808223141,-1.5548860396760342,17,5.0,2,1,0,0,0,-0.8019158283651888,0,True,False,False,False,False,False,False
-1.2599772241429228,0,0.5,1,8,1,13,0.8,-1.6458795398896513,15,1.0047840689279783,-0.11228064674328303,1.001222887240059,15,7.0,2,1,1,1,3,0.4901305541213517,3,False,False,False,False,False,True,False
0.5314752302926207,0,2.8,1,1,0,36,0.5,-0.28959500428040014,10,1.8193006699119725,1.1397693143643248,-1.0504879217023317,12,11.0,7,1,1,0,1,1.961364187060864,0,False,False,False,False,True,False,False
-0.8775578946064916,1,2.0,0,10,1,3,0.6,1.688319943483091,16,0.06391586225117608,-1.1838132382272433,1.4539824410336384,15,8.0,8,1,1,0,3,-0.491298542225315,3,True,False,False,False,False,False,False
0.5246463136937559,0,2.1,0,0,0,8,0.7,-0.48738649905674925,0,-0.5588170515205203,-0.2742834143542489,-0.9887060681296845,8,1.0,3,0,1,0,0,-0.5489820595857058,0,False,False,False,False,False,True,False
0.16271373395391928,1,2.3,1,6,0,57,0.9,-0.1483153651544365,9,-0.4437468391931417,-0.8389787757410444,-0.8752856503769142,16,5.0,8,0,0,0,0,-0.6114261014102262,0,False,False,False,False,False,False,True
0.9457628372904211,0,1.8,0,1,0,11,0.3,0.16249984092268352,2,1.214617985524963,1.0819111830746941,-0.972107958214645,8,1.0,14,1,1,1,1,1.3619361215739878,0,False,False,False,False,False,True,False
-0.7660189234916992,1,0.7,0,3,0,3,0.3,-0.17657129297962923,9,0.06617214092426195,0.07749402388670559,1.1865684479580008,12,11.0,15,0,0,1,3,-0.04670752997673775,3,False,False,False,False,False,True,False
0.476843897501702,0,1.4,1,13,0,26,1.0,0.44505911917461083,16,2.586435418761164,1.385087791032359,-0.8752856503769142,12,9.0,6,0,1,0,1,2.90564382457306,0,False,True,False,False,False,False,False
0.8934078100324573,0,0.9,1,2,1,3,0.1,1.6318080878327055,12,-1.0574546382724948,1.5123756798695465,-1.6812160984738354,13,5.0,13,1,0,0,0,-0.6861761050050822,0,False,False,False,False,False,True,False
0.8410527827744936,0,1.8,1,7,0,28,0.4,1.2079691704548146,13,0.8287943324272815,-0.21642528306461825,-1.507858061583422,15,11.0,8,0,0,1,0,0.32197561105966294,0,True,False,False,False,False,False,False
1.7128778018962383,1,2.7,0,5,1,64,0.9,0.13424391309749079,13,0.930326872716145,0.1700670339501147,-0.36074424301068764,5,3.0,8,1,1,0,2,0.5979292354060013,1,True,False,False,False,False,False,False
0.2514896497391622,0,2.0,1,15,0,62,0.3,-0.7416898494834838,16,-0.12109898894186416,-1.1097548301765159,0.5825816704940611,11,3.0,4,1,0,0,2,-0.5416368368883282,2,False,False,False,True,False,False,False
0.7978029776483495,0,2.5,0,5,1,51,0.8,1.5470403043571272,18,0.3707697617908526,1.1374549891127397,0.44979679117374455,8,2.0,16,1,0,0,2,0.60996623417773,2,False,False,False,False,False,False,False
1.378260888551861,1,2.3,1,1,0,51,0.7,0.5015709748249962,3,-0.2542194306539297,-0.855179052502141,-0.3690432979682074,5,1.0,14,0,1,1,1,-0.5258584783781323,1,False,False,False,False,False,False,True
-1.1985169747531392,1,0.5,1,3,1,35,0.2,-1.5893676842392657,10,-0.19781246382678327,-0.10070902048535689,0.06066332538781693,16,12.0,4,1,1,1,1,-0.27986226640576184,2,True,False,False,False,False,False,False
-0.6066775361848529,1,1.7,0,0,1,54,0.7,-0.939481344259833,4,0.07970981296277709,-0.46637241023582277,-0.20675066768782052,16,8.0,19,1,0,1,1,-0.23042855581878036,1,False,True,False,False,False,False,False
0.3812390651175942,0,0.5,1,2,1,34,0.8,-1.1937846946865676,5,0.8378194471196249,0.264954369265109,1.6513155255791088,9,8.0,2,1,0,1,3,0.5826984517898298,3,False,True,False,False,False,False,False
0.11491131776186539,0,0.9,0,10,1,25,1.0,1.066689531328851,12,0.26923722150198903,-0.815835523225192,-0.9970051230872043,6,2.0,11,1,1,0,0,-0.2633735078678556,0,False,False,False,False,True,False,False
-0.6977297575030508,0,1.3,0,1,0,64,0.7,0.38854726352422536,2,1.196567756140276,-0.06367981645999325,1.5609480382638934,8,7.0,9,1,1,1,3,0.6432476915030891,3,False,False,False,False,False,True,False
1.1574592518552311,1,0.9,0,6,1,48,0.7,-1.3068084059873384,19,0.679879940003615,-0.2789120648574194,0.21926748679819502,17,2.0,19,1,1,0,2,0.198955795055653,2,False,True,False,False,False,False,False
-0.15141642959386342,1,2.1,1,4,0,41,0.1,-1.2785524781621458,7,1.5079342130261244,1.4637748495862566,-0.9379896211670636,7,3.0,5,0,0,0,1,1.8929631575676493,0,False,True,False,False,False,False,False
-0.2515738730438811,1,1.4,0,12,0,53,0.4,-1.5893676842392657,14,-0.08274225149940459,0.2742116702714499,0.7909801616495579,14,9.0,12,1,1,0,3,-0.0865635043666954,2,False,False,False,True,False,False,False
-1.3077796403349766,0,1.2,1,0,0,28,0.9,-0.9677372720850257,5,0.24441815609804463,0.5681309772227737,-0.0758100228025084,17,15.0,19,1,1,0,1,0.26852554717510063,1,False,False,False,True,False,False,False
-1.6515017758111736,1,0.5,0,6,1,44,0.1,1.2927369539303928,12,-0.06017946476854603,-0.8898939312759193,-0.7203699578365449,5,1.0,9,1,1,0,0,-0.4455712141258608,1,False,False,True,False,False,False,False
1.1460777241904565,0,2.3,1,9,1,43,0.4,0.840642108727309,12,-0.4347217245007982,-1.3203584280707716,0.4479525567387401,12,3.0,10,1,0,1,2,-0.7207818734177517,2,False,False,False,False,False,True,False
0.6225274516108186,1,1.7,0,12,0,6,0.7,0.6145946861257672,17,-0.9942788354260906,-0.8505504019989705,0.19437032192563566,15,7.0,7,1,1,1,2,-0.8742873788961321,2,False,False,False,False,False,True,False
1.7014962742314637,0,0.5,1,3,1,51,0.1,0.6993624696013454,20,-0.8205453775984797,0.24643976725242717,-0.4704761918934492,17,12.0,3,1,1,1,1,-0.6309711480130183,1,False,False,False,False,False,False,True
-0.6226116749155375,1,1.5,1,5,0,13,1.0,-0.8829694886094475,14,-1.1634997359075299,-0.5867173233182545,-0.9094039874244955,9,8.0,10,0,1,0,0,-0.9363780298749494,0,True,False,False,False,False,False,False
-0.39042851055413286,1,2.4,1,3,1,40,0.6,-0.515642426881942,15,-0.3422142989042781,1.7067790010027055,-1.4018145815706693,16,14.0,11,1,0,0,0,0.09222572909282226,0,False,False,False,False,False,False,True
0.7841451444506199,1,1.6,0,5,1,42,0.8,-0.6286661381827129,10,-0.8363393283100807,-0.9014655575338455,1.4087986973760307,14,10.0,9,1,0,0,3,-0.8069501402763307,3,False,True,False,False,False,False,False
0.9434865317574661,0,0.5,1,2,1,37,0.9,1.0101776756784655,6,-0.44825939653931335,1.2346566496793192,1.6882002142791965,19,4.0,18,1,1,1,3,-0.13050819878031641,3,False,False,True,False,False,False,False
0.44269931450737776,0,1.6,0,7,0,4,0.7,-0.20482722080482196,11,-0.8228016562715655,-1.047268048383715,-1.7208671388264298,11,9.0,4,1,1,1,0,-0.8220639310186687,0,False,False,False,False,False,False,True
-1.077872781506527,0,2.9,0,0,1,18,0.1,0.36029133569903266,0,-1.443278291370176,-1.0611539998932262,-0.9757964270846538,11,1.0,16,1,1,0,0,-1.0871203325290781,0,False,False,False,False,False,True,False
1.380537194084816,1,0.5,1,10,0,61,0.3,-1.250296550336953,12,-0.7979825908676211,-1.2879578745485785,-0.362588477445692,9,5.0,6,0,0,0,1,-0.8480906240542534,1,False,False,False,False,False,False,False
-1.1074647534349413,0,0.5,1,1,0,48,0.7,-1.5045999007636874,13,-1.0867862610226109,-1.211585141246266,1.6005990786164879,7,5.0,16,0,0,0,3,-0.9488588778999845,3,False,False,False,False,False,True,False
1.6149966639791755,0,2.8,1,8,0,16,0.1,-1.1372728390361821,10,-0.03310412069151575,1.5933770636750293,1.3885121185909823,9,7.0,17,0,1,0,3,0.3835910538705383,3,False,False,False,True,False,False,False
-0.36766545522458344,0,2.5,1,0,1,45,1.0,0.95366582002808,4,0.5670660063493221,0.12146620366682491,-0.14681304855017765,6,2.0,6,1,1,0,1,0.3179158377264326,1,False,True,False,False,False,False,False
-0.6977297575030508,1,0.5,0,1,1,60,0.7,-1.024249127735411,2,-0.8521332790216817,-0.4015713031914364,-0.6134043606062899,6,1.0,19,1,1,0,0,-0.7444084033715989,1,False,False,True,False,False,False,False
1.6605227746382745,0,0.9,0,0,0,22,0.8,-0.7134339216582911,7,0.48583997411823127,0.017321567345489692,0.18330491531560927,9,8.0,7,0,0,1,2,0.21456529787165637,2,False,True,False,False,False,False,False
-0.2652317062416108,0,1.2,0,9,0,2,0.6,-0.5721542825323275,14,-0.7099877226172727,-1.068096975647982,1.075914381857737,11,2.0,13,1,1,1,2,-0.7774727605187104,3,False,False,True,False,False,False,False
0.7955266721153946,0,0.5,0,0,1,61,0.8,0.5298269026501891,13,0.9438645447546602,0.7926205266265408,1.0583941547251954,18,5.0,17,1,1,0,3,0.9527264078192643,3,False,False,False,False,False,False,False
-1.4511868889111383,0,2.1,0,4,0,26,0.3,-1.1090169112109893,18,-0.30837011880799026,-1.628163686531607,-1.112269775274979,9,1.0,12,0,0,0,0,-0.7564357532465167,0,False,False,True,False,False,False,False
0.8569869215051782,0,0.5,0,14,0,15,0.1,-0.2330831486300147,16,-0.05341062874928845,0.01037859159073401,1.25757147370567,16,2.0,3,0,0,1,3,-0.1506056447255385,3,False,False,True,False,False,False,False
0.7978029776483495,1,2.2,1,2,0,58,0.1,-0.3461068599307856,4,0.7024427267344735,1.5262616313790578,1.6937329175842097,16,14.0,14,1,0,1,3,1.112911362115063,3,False,False,True,False,False,False,False
0.4062784259800986,1,2.7,0,2,1,56,0.9,-0.7416898494834838,4,-0.3422142989042781,0.9199084154637283,-1.4147242226157002,11,3.0,6,1,0,1,0,-0.11035285945422829,0,False,False,False,False,True,False,False
1.0436439752074838,1,0.7,0,1,1,34,0.1,-1.2785524781621458,3,-0.9243341965604291,0.02889319360341583,1.4539824410336384,15,9.0,8,1,1,0,3,-0.733070949618668,3,False,False,False,False,False,False,False
0.20823984461301823,1,1.3,1,14,0,3,0.3,-1.6176236120644585,17,0.7543371362154482,0.024264543100245374,-1.5318331092384792,14,6.0,11,0,0,1,0,0.39881218858989875,0,False,False,False,True,False,False,False
0.5405804524244405,0,0.5,0,0,1,43,0.7,0.219011696573069,2,2.5796665827419063,1.6674354717257567,1.401421759636013,15,10.0,6,1,0,1,3,3.1621935174324673,3,True,False,False,False,False,False,False
0.7750399223188,1,1.5,0,0,0,27,0.2,0.049476129621912605,18,0.4181516139256556,0.5380447489521658,-0.3791865873607316,16,4.0,10,1,1,1,1,0.394523253957407,1,False,False,False,False,True,False,False
0.08759565136640601,0,3.0,0,0,1,41,0.3,1.688319943483091,3,0.5783473997147514,-0.3737994001724137,-1.563185094633554,9,4.0,14,1,1,1,0,0.0929662819230669,0,False,False,True,False,False,False,False
-0.34034978882912403,1,0.9,1,12,1,2,0.7,0.13424391309749079,15,-0.021822727326086463,0.017321567345489692,0.5908807254515809,13,12.0,10,1,0,1,2,-0.12709610764552476,2,False,False,False,True,False,False,False
0.9662495870870156,1,2.5,1,13,1,27,0.3,0.8123861809021163,14,0.4181516139256556,0.43390011263083056,-0.03708109966741607,7,1.0,18,1,0,0,2,0.3494206919264654,1,False,False,True,False,False,False,False
1.6172729695121304,0,1.8,0,0,0,20,0.8,1.2927369539303928,4,-0.2880636107502175,-1.5263333754618569,-0.9213915112520241,17,10.0,9,0,0,0,1,-0.7229975013479787,0,False,False,False,True,False,False,False
-0.22881081771433165,0,1.1,0,5,1,48,0.6,-0.8829694886094475,14,-0.9311030325796867,1.2161420476666374,-0.0702773194974952,6,5.0,18,1,1,1,2,-0.5934791533417569,1,False,True,False,False,False,False,False
-1.2599772241429228,0,2.7,0,7,0,17,0.3,0.95366582002808,20,0.17898607457855478,-0.8829509555211636,-0.8310240239368086,8,5.0,18,1,0,1,0,-0.3321038059647458,1,False,False,False,False,True,False,False
1.4806946375348338,0,2.8,0,5,1,31,1.0,-0.2330831486300147,10,-1.0732485889840957,-0.33677019614705006,1.4272410417260746,5,1.0,3,1,1,1,3,-0.8660858166067777,3,False,False,False,False,False,False,False
-0.8684526724746718,1,2.0,1,3,0,17,0.2,1.5470403043571272,9,-1.1025802117342118,-0.7024335858975159,0.8997899933148172,17,5.0,13,1,1,0,2,-0.9133461131870804,3,False,False,False,False,False,True,False
1.5102866094632479,0,2.8,1,6,0,50,0.8,-0.45913057123155654,9,1.119854281255357,0.3274411510579101,-1.642487175338743,11,8.0,18,0,1,0,0,0.8258313536335344,0,False,False,False,False,False,False,True
-0.030772236347251233,1,2.4,0,0,0,15,0.1,0.4168031913494181,0,0.4384581219834283,-0.6237465273436182,-0.14220246246266666,16,8.0,15,1,1,0,1,-0.09796126372469509,1,False,False,False,True,False,False,False
-0.39270481608708785,0,1.6,0,5,0,39,0.6,-0.26133907645520743,17,-0.5520482155012628,0.774105924613859,0.5567623884039995,6,5.0,17,1,1,1,2,-0.325788603001943,2,False,False,False,True,False,False,False
0.7181322839949263,1,0.5,1,11,0,5,1.0,-0.45913057123155654,12,-0.5655858875397779,0.7579056478527624,1.3931227046784933,7,4.0,18,0,0,0,3,-0.3406008657189371,3,False,True,False,False,False,False,False
0.22417398334370284,0,0.5,0,13,0,31,0.8,1.2927369539303928,20,-1.3485145871005702,-1.405988462379425,0.05144215321279495,7,4.0,16,1,0,1,1,-1.0555756766297,2,True,False,False,False,False,False,False
1.5649179422541668,1,1.7,1,1,1,33,0.4,0.8971539643776945,2,0.7588496935616199,-0.21873960831620348,0.33545425620347197,6,1.0,14,1,0,0,2,0.2774941967609298,2,False,True,False,False,False,False,False
-0.8411370060792124,0,1.3,1,3,0,34,0.1,-1.024249127735411,4,-0.3783147576736518,-1.648992613795874,1.6042875474864966,13,3.0,11,1,0,0,3,-0.7821138798848037,3,True,False,False,False,False,False,False
0.08987195689936096,1,0.5,1,1,0,54,0.1,-1.024249127735411,16,-0.14591805434580857,-1.160669985711391,-0.8937279947269582,7,1.0,20,0,0,1,0,-0.5672956657329934,0,False,False,False,False,False,False,True
1.2166431957120598,1,2.5,0,16,1,32,0.6,0.840642108727309,18,1.2845626243906245,0.510272845933143,1.3294966166708415,17,6.0,13,1,0,1,3,1.0642483571608605,3,False,False,False,False,True,False,False
0.9616969760211057,1,0.8,1,1,1,6,1.0,-0.8829694886094475,2,-0.11658643159569244,0.1978389369691374,-1.1620641050200977,9,8.0,2,1,0,1,1,-0.13499131746112963,0,False,False,False,False,False,True,False
0.4540808421721525,0,2.2,0,0,1,32,0.6,1.0101776756784655,6,0.0842223703089488,0.9523089689859214,-1.1574535189325867,19,13.0,9,1,1,1,0,0.2770780880859552,0,False,False,False,False,False,True,False
0.9616969760211057,1,1.4,0,0,0,29,0.3,-0.6004102103575202,0,-0.24745059463467212,-0.9037798827854308,-1.413802105398198,9,2.0,9,1,1,1,0,-0.5362431035709765,0,True,False,False,False,False,False,False
1.382813499617771,1,0.6,0,1,0,19,0.7,0.5298269026501891,2,-1.2695448335425652,-1.1074405049249307,-0.7295911300115668,15,6.0,11,0,1,1,1,-1.0154760675952645,1,False,False,False,False,False,False,False
0.048898457306171914,1,2.0,1,2,1,23,0.2,-0.48738649905674925,10,0.585116235734009,0.14229513093109195,0.0772614353028565,12,11.0,10,1,0,1,2,0.34032178223368764,2,False,False,False,False,False,True,False
-1.6537780813441285,1,0.5,1,7,0,15,0.9,-1.6176236120644585,15,-0.895002573810313,1.3827734657807738,0.4479525567387401,18,14.0,15,0,1,1,2,-0.5375637963219827,2,False,True,False,False,False,False,False
-1.4967129995702373,0,2.2,0,0,0,59,0.7,1.2644810261052,6,0.3549758110792516,0.8365927064066601,0.6406750551966995,19,17.0,9,0,0,1,2,0.4693444181662441,2,False,False,False,True,False,False,False
1.4419974434745997,1,2.3,0,6,0,44,0.7,-0.17657129297962923,15,-0.4211840524622831,0.017321567345489692,-0.15603422072519962,9,4.0,15,1,0,1,2,-0.3958697466523739,1,False,True,False,False,False,False,False
-1.2554246130770128,1,1.3,0,9,1,50,0.6,0.3037794800486472,20,-0.139149218326551,-0.23262555982571484,1.191179034045512,14,6.0,8,1,1,0,3,-0.282129757156348,3,False,False,True,False,False,False,False
-0.4018100382189076,1,2.5,1,6,0,10,0.9,0.5580828304753818,13,2.144204798836336,1.2855718052141942,1.5480383972188625,7,3.0,16,0,0,1,3,2.3855345153210505,3,False,False,False,False,False,False,False
1.00039417008134,1,2.3,1,11,0,7,0.5,1.462272520881549,14,-0.5136914780588032,1.1837414941444442,-1.4294780980957353,5,3.0,19,1,0,0,0,-0.2040339985922761,0,False,False,False,False,False,False,False
0.4062784259800986,1,0.5,0,10,1,45,0.9,0.7276183974265381,19,-0.6355305264054395,-0.5149732405191125,0.004414175120182845,13,9.0,12,1,0,1,1,-0.6411024896645736,1,False,False,True,False,False,False,False
-0.37449437182344825,0,2.4,1,2,1,9,0.9,-1.052505055560604,14,0.6776236613305291,-0.693176284891175,-0.16248904124771502,13,1.0,18,1,1,1,1,-0.006644104305343505,1,False,False,False,False,True,False,False
1.3509452221564018,0,0.7,0,2,0,2,0.6,-1.4198321172881094,6,-1.0371481302147219,-1.3828452098635728,0.787291692779549,18,7.0,18,0,0,0,2,-0.9461427134476865,2,False,False,False,False,False,True,False
-0.4541650654768714,0,1.3,0,0,1,12,0.8,1.688319943483091,0,1.765149981757912,1.3318583102458987,-0.4658656058059382,7,1.0,10,1,1,1,1,2.053834389649131,1,False,False,False,False,False,False,True
-0.40863895481777246,0,2.4,0,8,0,61,0.1,-0.17657129297962923,18,2.1825615362787953,1.537833257636984,1.4678141992961713,15,13.0,11,1,1,0,3,2.6346400842907673,3,False,True,False,False,False,False,False
0.8365001717085836,0,1.4,0,3,0,57,0.1,0.38854726352422536,4,1.086010101159069,1.5563478596496658,1.2262194883105955,13,8.0,20,0,0,1,3,1.5224117488862179,3,False,False,True,False,False,False,False
1.5694705533200766,1,1.8,0,9,1,19,1.0,1.3209928817555854,20,0.10227259969363565,0.7602199731043476,1.5240633495638054,7,2.0,13,1,1,1,3,0.22395005613246013,3,False,True,False,False,False,False,False
1.4488263600734643,1,0.5,1,11,1,55,0.7,-1.3915761894629166,17,2.608998205492022,1.5980057141781998,0.5420085129239643,7,2.0,6,1,0,1,3,3.1279109870629664,2,False,False,False,False,False,False,False
-0.2515738730438811,1,1.1,0,9,1,46,0.9,-0.1483153651544365,10,0.23764932007878706,0.764848623607518,-0.6364572910438449,5,5.0,11,1,0,0,1,0.3401010637191359,1,False,False,False,False,False,False,True
1.1597355573881862,0,1.7,1,6,1,14,0.5,0.16249984092268352,7,0.4813274167720596,-0.040536563944140985,1.7001877381067252,16,12.0,3,1,0,1,3,0.1856270502233509,3,False,True,False,False,False,False,False
0.3971732038482788,0,0.5,1,5,0,51,0.3,-0.6569220660079056,11,-1.034891851541636,-1.699907769330749,1.1607491658679394,16,5.0,2,0,0,0,3,-0.9762533020585291,3,False,False,False,True,False,False,False
-0.9412944495292301,0,0.5,1,0,1,23,0.1,-1.5328558285888803,0,-0.9920225567530048,1.5401475828885691,1.0639268580302086,8,6.0,2,1,0,1,3,-0.616562932849985,3,True,False,False,False,False,False,False
0.7978029776483495,1,1.4,0,3,1,26,0.1,-1.1372728390361821,16,2.317938256663947,1.1744841931381034,1.7020319725417297,16,8.0,18,1,0,1,3,2.4564961208054856,3,False,False,False,False,False,False,True
-1.6014230540861647,1,0.5,1,8,1,54,0.5,0.13424391309749079,15,0.14514189448226691,-0.723262513161783,0.5069680586588808,14,8.0,10,1,0,0,2,-0.28875613704130576,2,False,False,False,False,False,False,True
1.2325773344427444,1,0.5,0,6,0,27,0.1,1.4057606652311636,11,1.546290950468584,0.48944391866887604,0.6010240148441051,19,17.0,14,1,1,1,3,1.255746393832573,2,False,False,True,False,False,False,False
0.9844600313506552,0,0.6,1,7,1,61,0.1,-0.3178509321055929,11,-0.863414672387111,-0.9338661110560387,0.19529243914313785,10,4.0,7,1,0,0,2,-0.8238670686102253,2,True,False,False,False,False,False,False
1.3259058612938972,0,0.9,0,9,1,12,0.3,-0.7416898494834838,18,-1.237956932119363,1.2763145042078532,0.28197145758834447,7,4.0,6,1,1,1,2,-0.8819208623857384,2,False,False,False,False,False,False,False
-0.3699417607575384,1,2.6,0,3,1,38,0.7,-0.6004102103575202,8,-1.1657560145806158,-0.7788063191998285,-1.1371669401475384,18,3.0,9,1,1,0,0,-0.9504955720215511,0,False,False,False,False,True,False,False
-1.6082519706850296,1,0.8,1,3,0,8,0.1,1.4905284487067418,10,1.2800500670444528,0.23718246624608627,-1.2874720466003968,13,5.0,8,1,1,0,0,0.8880619136161114,0,False,False,False,True,False,False,False
-1.0505571151110675,1,2.6,0,3,0,30,0.9,0.219011696573069,17,-1.0303792941954644,-0.25114016183839666,1.624574126271545,14,10.0,7,1,0,0,3,-0.8323062349835506,3,False,False,False,True,False,False,False
-0.04898268061089081,1,0.5,0,3,0,17,0.5,1.1797132426296217,13,-0.039872956710773316,-1.4337603653984476,-0.381030821795736,7,3.0,9,1,0,1,1,-0.614157945319842,1,False,False,True,False,False,False,False
0.950315448356331,1,1.6,1,0,0,16,1.0,-0.6569220660079056,2,-0.7348067880212171,-0.815835523225192,0.6747933922442809,14,3.0,20,1,1,1,2,-0.7458846845836826,2,False,False,False,False,False,True,False
-0.12182445766544912,0,1.9,0,0,0,31,0.4,0.3320354078738399,7,0.4316892859641707,0.9037081387026317,0.29764745028588185,16,2.0,3,1,1,1,2,0.5647659770665769,2,False,False,False,False,False,False,True
